date,region,district,market_name,commodity,unit,price_type,price_ugx,price_usd
2025-09-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1875.0,0.54
2025-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4500.0,1.28
2025-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.14
2025-09-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4000.0,1.14
2025-09-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1500.0,0.43
2025-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4000.0,1.14
2025-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.57
2025-10-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,3300.0,0.96
2025-10-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1300.0,0.38
2025-10-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,2540.0,0.74
2025-10-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1000.0,0.29
2025-10-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4250.0,1.23
2025-10-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1800.0,0.52
2025-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4900.0,1.42
2025-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.16
2025-10-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4000.0,1.16
2025-10-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1440.0,0.42
2025-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4000.0,1.16
2025-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.58
2025-11-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,3000.0,0.84
2025-11-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1400.0,0.39
2025-11-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,2288.0,0.64
2025-11-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1163.0,0.33
2025-11-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3875.0,1.09
2025-11-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1875.0,0.53
2025-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5250.0,1.47
2025-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,5000.0,1.4
2025-11-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3875.0,1.09
2025-11-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1538.0,0.43
2025-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3500.0,0.98
2025-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.56
2025-12-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,3100.0,0.87
2025-12-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1467.0,0.41
2025-12-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,2575.0,0.72
2025-12-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1500.0,0.42
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4250.0,1.19
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2000.0,0.56
2025-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5000.0,1.4
2025-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4143.0,1.16
2025-12-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4000.0,1.12
2025-12-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1500.0,0.42
2025-12-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3411.0,0.96
2025-12-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1933.0,0.54
2026-01-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,4459.0,1.26
2026-01-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1383.0,0.39
2026-01-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4160.0,1.17
2026-01-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1500.0,0.42
2026-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3797.0,1.07
2026-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3730.0,1.05
2026-01-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4343.0,1.22
2026-01-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1735.0,0.49
2026-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3078.0,0.87
2026-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1985.0,0.56
2026-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4486.0,1.26
2026-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1945.0,0.55
2026-02-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,4404.0,1.24
2026-02-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1348.0,0.38
2026-02-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4160.0,1.17
2026-02-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1500.0,0.42
2026-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3849.0,1.09
2026-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3967.0,1.12
2026-02-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4258.0,1.2
2026-02-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1741.0,0.49
2026-02-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3078.0,0.87
2026-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1983.0,0.56
2026-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4497.0,1.27
2026-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1959.0,0.55
2026-03-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,4327.0,1.15
2026-03-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1362.0,0.36
2026-03-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4309.0,1.14
2026-03-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1500.0,0.4
2026-03-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4010.0,1.06
2026-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3959.0,1.05
2026-03-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4160.0,1.1
2026-03-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1706.0,0.45
2026-03-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3325.0,0.88
2026-03-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1999.0,0.53
2026-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4505.0,1.19
2026-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1972.0,0.52
2026-04-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,4152.0,1.12
2026-04-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1461.0,0.4
2026-04-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4309.0,1.17
2026-04-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,1500.0,0.41
2026-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4956.0,1.34
2026-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3760.0,1.02
2026-04-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4211.0,1.14
2026-04-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1724.0,0.47
2026-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3604.0,0.98
2026-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1972.0,0.53
